,center_row,center_col,x0_m,y0_m,x0_px,y0_px,depth_m,depth_px,rmse,rank,si,tz_sign
211,75,135,11167.181967477307,5709.279976440524,140.7378788566353,61.54698192714475,61.99424450299768,0.7204011787948007,55.723736103933625,4,0,1
212,75,175,13846.679426980028,7071.589362090044,174.50707774230057,76.23290230304912,381.1409409089509,4.429030232064379,33.06005451984124,4,0,1
213,75,195,14112.050072639166,7503.613637474863,177.8514937184754,80.89019540812028,746.9414422651142,8.67979761367134,27.84580886468126,4,0,1
214,75,215,16326.342253969207,6302.550425932373,205.75779861050728,67.9425354441311,445.06692487105465,5.171879097650446,22.143257702332846,4,0,1
215,75,235,18084.883530909487,6213.02388437041,227.92036119068194,66.97742452677349,347.50786065377645,4.038198617669011,41.114365540144064,4,0,1
216,75,255,19791.108556442112,6491.058055910893,249.42359196500917,69.97467885683692,479.68806513808846,5.574192416564838,26.604165886690506,4,0,1
217,75,275,21486.032794439776,7497.837011953019,270.7844010548226,80.82792243008102,272.0481441073581,3.16132255945795,28.322441707846735,4,0,1
218,75,295,23973.6377075735,7283.991911205082,302.1352145301826,78.52263689403216,6.643986369599051,0.07720612858382854,48.37312522869335,4,0,1
219,75,315,25591.911762979114,7070.131004080314,322.53001588918306,76.21718096262816,408.0017343473571,4.741164808612946,36.1375082083555,4,0,1
220,75,335,26920.53734363235,6285.246747890363,339.27443239107004,67.7559989344277,915.7020607516295,10.640872379022284,37.565053593554126,4,0,1
221,75,355,28994.9315975195,6750.877955459761,365.4176302054082,72.7755803238931,813.7628210689345,9.456292277730652,24.980560261849945,4,0,1
222,75,375,29068.91673991536,6487.42816668426,366.3500509394864,69.93554805092951,955.0085666386778,11.097631766967808,29.037405175302826,4,0,1
223,75,395,29139.664186669168,5183.704879401235,367.2416676087277,55.881195500079095,1339.3788618691278,15.564188557805585,26.690587143716126,4,0,1
224,75,415,33195.442828694475,4375.117565110531,418.3558775188965,47.16449058728283,505.52099284040185,5.874382728063312,18.501496244949937,4,0,1
225,75,435,33126.732023466124,4856.983127330099,417.48992825698485,52.359081003521474,570.197704093626,6.625955384540167,11.954089667359911,4,0,1
226,75,455,34708.87091760333,2993.150823405667,437.42932502386265,32.26666066361304,275.3923241220797,3.200183444754987,11.123985086319907,4,0,1
